drugbank_id	dailtmed_new_id	inchi_key
DB04573	ESTRIOL	PROQIPRRNZUXQM-ZXXIGWHRSA-N
DB04574	ESTRONE SODIUM SULFATE	JKKFKPJIXZFSSB-CBZIJGRNSA-N
DB04574	ESTRONE SULFURIC ACID	JKKFKPJIXZFSSB-CBZIJGRNSA-N
DB04574	ESTROPIPATE	JKKFKPJIXZFSSB-CBZIJGRNSA-N
DB04630	ALDOSTERONE	PQSUYGKTWSAVDQ-ZVIOFETBSA-N
DB04650	BIOTIN	YBJHBAHKTGYVGT-OOZYFLPDSA-N
DB04665	COUMARIN	ZYGHJZDHTFUPRJ-UHFFFAOYSA-N
DB04703	HESPERIDIN	QUQPHWDTPGMPEX-QJBIFVCTSA-N
DB04729	GENTAMICIN	VEGXETMJINRLTH-BOZYPMBZSA-N
DB04729	GENTAMICIN SULFATE	VEGXETMJINRLTH-BOZYPMBZSA-N
DB04789	LEVOMEFOLATE CALCIUM	ZNOVTXRBGFNYRX-ABLWVSNPSA-N
DB04789	LEVOMEFOLIC ACID	ZNOVTXRBGFNYRX-ABLWVSNPSA-N
DB04815	CLIOQUINOL	QCDFBFJGMNKBDO-UHFFFAOYSA-N
DB04824	PHENOLPHTHALEIN	KJFMBFZCATUALV-UHFFFAOYSA-N
DB04835	MARAVIROC	GSNHKUDZZFZSJB-QYOOZWMWSA-N
DB04837	CHLOPHEDIANOL	WRCHFMBCVFFYEQ-UHFFFAOYSA-N
DB04837	CHLOPHEDIANOL HYDROCHLORIDE	WRCHFMBCVFFYEQ-UHFFFAOYSA-N
DB04844	TETRABENAZINE	MKJIEFSOBYUXJB-UHFFFAOYSA-N
DB04845	IXABEPILONE	FABUFPQFXZVHFB-PVYNADRNSA-N
DB04854	FEBUXOSTAT	BQSJTQLCZDPROO-UHFFFAOYSA-N
DB04855	DRONEDARONE	ZQTNQVWKHCQYLQ-UHFFFAOYSA-N
DB04861	NEBIVOLOL	KOHIRBRYDXPAMZ-UHFFFAOYSA-N
DB04861	NEBIVOLOL HYDROCHLORIDE	KOHIRBRYDXPAMZ-UHFFFAOYSA-N
DB04865	OMACETAXINE MEPESUCCINATE	HYFHYPWGAURHIV-JFIAXGOJSA-N
DB04868	NILOTINIB	HHZIURLSWUIHRB-UHFFFAOYSA-N
DB04871	LORCASERIN	XTTZERNUQAFMOF-QMMMGPOBSA-N
DB04874	AMMONIA N 13	IIMIOEBMYPRQGU-UHFFFAOYSA-L
DB04874	HYDROCHLORIC ACID	IIMIOEBMYPRQGU-UHFFFAOYSA-L
DB04890	BEPOTASTINE	YWGDOWXRIALTES-UHFFFAOYSA-N
DB04896	LEVOMILNACIPRAN	GJJFMKBJSRMPLA-UHFFFAOYSA-N
DB04896	LEVOMILNACIPRAN HYDROCHLORIDE	GJJFMKBJSRMPLA-UHFFFAOYSA-N
DB04896	MILNACIPRAN	GJJFMKBJSRMPLA-UHFFFAOYSA-N
DB04896	MILNACIPRAN HYDROCHLORIDE	GJJFMKBJSRMPLA-UHFFFAOYSA-N
DB04908	FLIBANSERIN	PPRRDFIXUUSXRA-UHFFFAOYSA-N
DB04911	ORITAVANCIN	VHFGEBVPHAGQPI-LXKZPTCJSA-N
DB04912	HYDROCHLORIC ACID	LLDZJTIZVZFNCM-UHEVNVKKSA-J
DB04920	CLEVIDIPINE	KPBZROQVTHLCDU-UHFFFAOYSA-N
DB04930	PERMETHRIN	RLLPVAHGXHCWKJ-UHFFFAOYSA-N
DB04938	OSPEMIFENE	LUMKNAVTFCDUIE-VHXPQNKSSA-N
DB04946	ILOPERIDONE	XMXHEBAFVSFQEX-UHFFFAOYSA-N
DB04948	LOFEXIDINE	KSMAGQUYOIHWFS-UHFFFAOYSA-N
DB04948	LOFEXIDINE HYDROCHLORIDE	KSMAGQUYOIHWFS-UHFFFAOYSA-N
DB04951	PIRFENIDONE	ISWRGOKTTBVCFA-UHFFFAOYSA-N
DB04996	ACETIC ACID	CKNPWBAXEKSCRG-UHFFFAOYSA-J
DB04996	AMMONIA N 13	CKNPWBAXEKSCRG-UHFFFAOYSA-J
DB04996	HYDROCHLORIC ACID	CKNPWBAXEKSCRG-UHFFFAOYSA-J
DB05013	INGENOL MEBUTATE	VDJHFHXMUKFKET-UXMMOKKRSA-N
DB05015	BELINOSTAT	NCNRHFGMJRPRSK-MDZDMXLPSA-N
DB05018	MIGALASTAT	LXBIFEVIBLOUGU-DPYQTVNSSA-N
DB05018	MIGALASTAT HYDROCHLORIDE	LXBIFEVIBLOUGU-DPYQTVNSSA-N
DB05039	INDACATEROL	QZZUEBNBZAPZLX-QFIPXVFZSA-N
DB05039	INDACATEROL MALEATE	QZZUEBNBZAPZLX-QFIPXVFZSA-N
DB05109	TRABECTEDIN	PKVRCIRHQMSYJX-AIFWHQITSA-N
DB05154	PRETOMANID	ZLHZLMOSPGACSZ-NSHDSACASA-N
DB05219	CRISABOROLE	USZAGAREISWJDP-UHFFFAOYSA-N
DB05239	COBIMETINIB	BSMCAPRUBJMWDF-KRWDZBQOSA-N
DB05239	COBIMETINIB FUMARATE	BSMCAPRUBJMWDF-KRWDZBQOSA-N
DB05245	SILVER	UEJSSZHHYBHCEL-UHFFFAOYSA-N
DB05245	SULFADIAZINE, SILVER	UEJSSZHHYBHCEL-UHFFFAOYSA-N
DB05246	METHSUXIMIDE	AJXPJJZHWIXJCJ-UHFFFAOYSA-N
DB05271	ROTIGOTINE	KFQYTPMOWPVWEJ-INIZCTEOSA-N
DB05289	FLURBIPROFEN	SYTBZMRGLBWNTM-SNVBAGLBSA-N
DB05289	FLURBIPROFEN SODIUM	SYTBZMRGLBWNTM-SNVBAGLBSA-N
DB05294	VANDETANIB	UHTHHESEBZOYNR-UHFFFAOYSA-N
DB05296	ACETIC ACID	ZCISRIHHEXSWIR-WRIGXHCHSA-L
DB05316	PIMAVANSERIN	RKEWSXXUOLRFBX-UHFFFAOYSA-N
DB05316	PIMAVANSERIN TARTRATE	RKEWSXXUOLRFBX-UHFFFAOYSA-N
DB05339	HYDROCHLORIC ACID	GGNCUSDIUUCNKE-RSAXXLAASA-N
DB05351	DEXLANSOPRAZOLE	MJIHNNLFOKEZEW-RUZDIDTESA-N
DB05351	LANSOPRAZOLE	MJIHNNLFOKEZEW-RUZDIDTESA-N
DB05381	HISTAMINE	NTYJJOPFIAHURM-UHFFFAOYSA-N
DB05382	IODINE	PNDPGZBMCMUPRI-UHFFFAOYSA-N
DB05389	OXYGEN	VOWOEBADKMXUBU-UHFFFAOYSA-J
DB05389	WATER	VOWOEBADKMXUBU-UHFFFAOYSA-J
DB05428	ACETIC ACID	VAZLWPAHMORDGR-WRIGXHCHSA-L
DB05461	HYDROCHLORIC ACID	QRNMKZJPTYRAIL-UHFFFAOYSA-N
DB05461	WATER	QRNMKZJPTYRAIL-UHFFFAOYSA-N
DB05476	HYDROCHLORIC ACID	FMHIVIJVVYYSRN-JCOPYZAKSA-N
DB05541	BRIVARACETAM	MSYKRHVOOPPJKU-BDAKNGLRSA-N
DB05607	FUMARIC ACID	RPYIKXHIQXRXEM-WLHGVMLRSA-N
DB05630	WATER	YQDGWZZYGYKDLR-UZVLBLASSA-K
DB05642	HYDROCHLORIC ACID	SAURKKOJWIFYSR-UHFFFAOYSA-N
DB05642	WATER	SAURKKOJWIFYSR-UHFFFAOYSA-N
DB05667	KETOCONAZOLE	XMAYWYJOQHXEEK-ZEQKJWHPSA-N
DB05676	APREMILAST	IMOZEMNVLZVGJZ-QGZVFWFLSA-N
DB05790	HYDROCHLORIC ACID	NQHFSECYQAQZBN-SJYHNBSJSA-M
DB05792	HYDROCHLORIC ACID	HKHPCMBPASXYGP-KVVVOXFISA-N
DB05812	ABIRATERONE	GZOSMCIZMLWJML-VJLLXTKPSA-N
DB05837	HYDROCHLORIC ACID	RCWYXGAOCMUXHG-ZXBIKLPVSA-N
DB05956	HYDROCHLORIC ACID	OJBLXSPBJMGZDN-UHFFFAOYSA-N
DB05966	CITRIC ACID	VOHOCSJONOJOSD-SCIDSJFVSA-N
DB05990	OBETICHOLIC ACID	ZXERDUOLZKYMJM-ZWECCWDJSA-N
DB05993	HYDROCHLORIC ACID	PILCQJJJAFRKHO-UHFFFAOYSA-N
DB06016	CARIPRAZINE	KPWSJANDNDDRMB-QAQDUYKDSA-N
DB06082	HYDROCHLORIC ACID	GIGCDIVNDFQKRA-LTCKWSDVSA-N
DB06151	ACETYLCYSTEINE	PWKSKIMOESPYIA-BYPYZUCNSA-N
DB06176	ROMIDEPSIN	OHRURASPPZQGQM-GCCNXGTGSA-N
DB06196	ICATIBANT	QURWXBZNHXJZBE-MCDGZUPGSA-N
DB06196	ICATIBANT ACETATE	QURWXBZNHXJZBE-MCDGZUPGSA-N
DB06201	RUFINAMIDE	POGQSBRIGCQNEG-UHFFFAOYSA-N
DB06203	ALOGLIPTIN	ZSBOMTDTBDDKMP-OAHLLOKOSA-N
DB06203	ALOGLIPTIN BENZOATE	ZSBOMTDTBDDKMP-OAHLLOKOSA-N
DB06204	TAPENTADOL	KWTWDQCKEHXFFR-SMDDNHRTSA-N
DB06204	TAPENTADOL HYDROCHLORIDE	KWTWDQCKEHXFFR-SMDDNHRTSA-N
DB06206	SUGAMMADEX	WHRODDIHRRDWEW-VTHZAVIASA-N
DB06206	SUGAMMADEX SODIUM	WHRODDIHRRDWEW-VTHZAVIASA-N
DB06207	SILODOSIN	PNCPYILNMDWPEY-QGZVFWFLSA-N
DB06209	PRASUGREL	DTGLZDAWLRGWQN-UHFFFAOYSA-N
DB06209	PRASUGREL HYDROCHLORIDE	DTGLZDAWLRGWQN-UHFFFAOYSA-N
DB06210	ELTROMBOPAG	XDXWLKQMMKQXPV-QYQHSDTDSA-N
DB06210	ELTROMBOPAG OLAMINE	XDXWLKQMMKQXPV-QYQHSDTDSA-N
DB06211	DORIPENEM	AVAACINZEOAHHE-VFZPANTDSA-N
DB06212	TOLVAPTAN	GYHCTFXIZSNGJT-XMMPIXPASA-N
DB06213	REGADENOSON	LZPZPHGJDAGEJZ-AKAIJSEGSA-N
DB06216	ASENAPINE	GMDCDXMAFMEDAG-BTJKTKAUSA-N
DB06216	ASENAPINE MALEATE	GMDCDXMAFMEDAG-BTJKTKAUSA-N
DB06216	FUMARIC ACID	GMDCDXMAFMEDAG-BTJKTKAUSA-N
DB06228	RIVAROXABAN	KGFYHTZWPPHNLQ-AWEZNQCLSA-N
DB06230	NALMEFENE	WJBLNOPPDWQMCH-MBPVOVBZSA-N
DB06230	NALMEFENE HYDROCHLORIDE	WJBLNOPPDWQMCH-MBPVOVBZSA-N
DB06237	AVANAFIL	WEAJZXNPAWBCOA-INIZCTEOSA-N
DB06243	EFLORNITHINE	VLCYCQAOQCDTCN-UHFFFAOYSA-N
DB06243	EFLORNITHINE HYDROCHLORIDE	VLCYCQAOQCDTCN-UHFFFAOYSA-N
DB06253	TROMETHAMINE	CCTREOMTIFSZAU-OGFXRTJISA-N
DB06261	HEXAMINOLEVULINATE	RYQOILLJDKPETL-UHFFFAOYSA-N
DB06261	HEXAMINOLEVULINATE HYDROCHLORIDE	RYQOILLJDKPETL-UHFFFAOYSA-N
DB06262	DROXIDOPA	QXWYKJLNLSIPIN-JGVFFNPUSA-N
DB06274	ALVIMOPAN	UPNUIXSCZBYVBB-JVFUWBCBSA-N
DB06282	CETIRIZINE	ZKLPARSLTMPFCP-OAQYLSRUSA-N
DB06282	CETIRIZINE HYDROCHLORIDE	ZKLPARSLTMPFCP-OAQYLSRUSA-N
DB06282	LEVOCETIRIZINE	ZKLPARSLTMPFCP-OAQYLSRUSA-N
DB06282	LEVOCETIRIZINE DIHYDROCHLORIDE	ZKLPARSLTMPFCP-OAQYLSRUSA-N
DB06287	TEMSIROLIMUS	CBPNZQVSJQDFBE-FUXHJELOSA-N
DB06292	DAPAGLIFLOZIN	JVHXJTBJCFBINQ-ADAARDCZSA-N
DB06335	SAXAGLIPTIN	QGJUIPDUBHWZPV-SGTAVMJGSA-N
DB06335	SAXAGLIPTIN HYDROCHLORIDE	QGJUIPDUBHWZPV-SGTAVMJGSA-N
DB06401	BAZEDOXIFENE	UCJGJABZCDBEDK-UHFFFAOYSA-N
DB06401	BAZEDOXIFENE ACETATE	UCJGJABZCDBEDK-UHFFFAOYSA-N
DB06402	TELAVANCIN	ONUMZHGUFYIKPM-MXNFEBESSA-N
DB06402	TELAVANCIN HYDROCHLORIDE	ONUMZHGUFYIKPM-MXNFEBESSA-N
DB06403	AMBRISENTAN	OUJTZYPIHDYQMC-LJQANCHMSA-N
DB06410	DOXERCALCIFEROL	HKXBNHCUPKIYDM-CGMHZMFXSA-N
DB06412	OXYMETHOLONE	ICMWWNHDUZJFDW-DHODBPELSA-N
DB06413	ARMODAFINIL	YFGHCGITMMYXAQ-LJQANCHMSA-N
DB06413	MODAFINIL	YFGHCGITMMYXAQ-LJQANCHMSA-N
DB06414	ETRAVIRINE	PYGWGZALEOIKDF-UHFFFAOYSA-N
DB06441	CANGRELOR	PAEBIVWUMLRPSK-IDTAVKCVSA-N
DB06480	PRUCALOPRIDE	ZPMNHBXQOOVQJL-UHFFFAOYSA-N
DB06480	PRUCALOPRIDE SUCCINATE	ZPMNHBXQOOVQJL-UHFFFAOYSA-N
DB06523	RIBAVIRIN	IWUCXVSUMQZMFG-RGDLXGNYSA-N
DB06535	ETILEVODOPA	NULMGOSOSZBEQL-QMMMGPOBSA-N
DB06589	PAZOPANIB	CUIHSIWYWATEQL-UHFFFAOYSA-N
DB06589	PAZOPANIB HYDROCHLORIDE	CUIHSIWYWATEQL-UHFFFAOYSA-N
DB06590	CEFTAROLINE FOSAMIL	ZCCUWMICIWSJIX-NQJJCJBVSA-N
DB06595	MIDOSTAURIN	BMGQWWVMWDBQGC-IIFHNQTCSA-N
DB06603	PANOBINOSTAT	FPOHNWQLNRZRFC-ZHACJKMWSA-N
DB06603	PANOBINOSTAT LACTATE	FPOHNWQLNRZRFC-ZHACJKMWSA-N
DB06605	APIXABAN	QNZCBYKSOIHPEH-UHFFFAOYSA-N
DB06608	TAFENOQUINE	LBHLFPGPEGDCJG-UHFFFAOYSA-N
DB06608	TAFENOQUINE SUCCINATE	LBHLFPGPEGDCJG-UHFFFAOYSA-N
DB06614	PERAMIVIR	XRQDFNLINLXZLB-CKIKVBCHSA-N
DB06616	BOSUTINIB	UBPYILGKFZZVDX-UHFFFAOYSA-N
DB06626	AXITINIB	RITAVMQDGBJQJZ-FMIVXFBMSA-N
DB06636	ISAVUCONAZONIUM	RSWOJTICKMKTER-QXLBVTBOSA-N
DB06636	ISAVUCONAZONIUM SULFATE	RSWOJTICKMKTER-QXLBVTBOSA-N
DB06637	DALFAMPRIDINE	NUKYPUAOHBNCPY-UHFFFAOYSA-N
DB06654	SAFINAMIDE	NEMGRZFTLSKBAP-LBPRGKRZSA-N
DB06654	SAFINAMIDE MESYLATE	NEMGRZFTLSKBAP-LBPRGKRZSA-N
DB06659	HYDROCHLORIC ACID	DMAHZCZCPVOYGS-ZLSDMPCXSA-L
DB06663	PASIREOTIDE	VMZMNAABQBOLAK-DBILLSOUSA-N
DB06678	MIRTAZAPINE	RONZAEMNMFQXRA-MRXNPFEDSA-N
DB06684	VILAZODONE	SGEGOXDYSFKCPT-UHFFFAOYSA-N
DB06684	VILAZODONE HYDROCHLORIDE	SGEGOXDYSFKCPT-UHFFFAOYSA-N
DB06689	ETHANOLAMINE OLEATE	KGWDUNBJIMUFAP-KVVVOXFISA-N
DB06689	MONOETHANOLAMINE	KGWDUNBJIMUFAP-KVVVOXFISA-N
DB06689	OLEIC ACID	KGWDUNBJIMUFAP-KVVVOXFISA-N
DB06690	NITROUS OXIDE	GQPLMRYTRLFLPF-UHFFFAOYSA-N
DB06691	PYRILAMINE	YECBIJXISLIIDS-UHFFFAOYSA-N
DB06691	PYRILAMINE MALEATE	YECBIJXISLIIDS-UHFFFAOYSA-N
DB06694	XYLOMETAZOLINE	HUCJFAOMUPXHDK-UHFFFAOYSA-N
DB06694	XYLOMETAZOLINE HYDROCHLORIDE	HUCJFAOMUPXHDK-UHFFFAOYSA-N
DB06695	DABIGATRAN ETEXILATE	KSGXQBZTULBEEQ-UHFFFAOYSA-N
DB06695	DABIGATRAN ETEXILATE MESYLATE	KSGXQBZTULBEEQ-UHFFFAOYSA-N
DB06697	ARTEMETHER	SXYIRMFQILZOAM-HVNFFKDJSA-N
DB06699	DEGARELIX	MEUCPCLKGZSHTA-XYAYPHGZSA-N
DB06700	DESVENLAFAXINE	KYYIDSXMWOZKMP-UHFFFAOYSA-N
DB06700	DESVENLAFAXINE SUCCINATE	KYYIDSXMWOZKMP-UHFFFAOYSA-N
DB06701	DEXMETHYLPHENIDATE	DUGOZIWVEXMGBE-CHWSQXEVSA-N
DB06701	DEXMETHYLPHENIDATE HYDROCHLORIDE	DUGOZIWVEXMGBE-CHWSQXEVSA-N
DB06701	METHYLPHENIDATE	DUGOZIWVEXMGBE-CHWSQXEVSA-N
DB06701	METHYLPHENIDATE HYDROCHLORIDE	DUGOZIWVEXMGBE-CHWSQXEVSA-N
DB06702	FESOTERODINE	DCCSDBARQIPTGU-HSZRJFAPSA-N
DB06702	FESOTERODINE FUMARATE	DCCSDBARQIPTGU-HSZRJFAPSA-N
DB06704	IOBENGUANE	PDWUPXJEEYOOTR-UHFFFAOYSA-N
DB06704	IOBENGUANE SULFATE I 123	PDWUPXJEEYOOTR-UHFFFAOYSA-N
DB06707	LEVONORDEFRIN	GEFQWZLICWMTKF-CDUCUWFYSA-N
DB06708	LUMEFANTRINE	DYLGFOYVTXJFJP-MYYYXRDXSA-N
DB06709	METHACHOLINE	NZWOPGCLSHLLPA-UHFFFAOYSA-N
DB06709	METHACHOLINE CHLORIDE	NZWOPGCLSHLLPA-UHFFFAOYSA-N
DB06710	METHYLTESTOSTERONE	GCKMFJBGXUYNAG-HLXURNFRSA-N
DB06711	NAPHAZOLINE	CNIIGCLFLJGOGP-UHFFFAOYSA-N
DB06711	NAPHAZOLINE HYDROCHLORIDE	CNIIGCLFLJGOGP-UHFFFAOYSA-N
DB06713	NORELGESTROMIN	ISHXLNHNDMZNMC-XUDSTZEESA-N
DB06714	PROPYLHEXEDRINE	JCRIVQIOJSSCQD-UHFFFAOYSA-N
DB06715	POTASSIUM IODIDE	NLKNQRATVPKPDG-UHFFFAOYSA-M
DB06717	FOSAPREPITANT	BARDROPHSZEBKC-OITMNORJSA-N
DB06717	FOSAPREPITANT DIMEGLUMINE	BARDROPHSZEBKC-OITMNORJSA-N
DB06723	ALUMINUM HYDROXIDE	WNROFYMDJYEPJX-UHFFFAOYSA-K
DB06723	WATER	WNROFYMDJYEPJX-UHFFFAOYSA-K
DB06724	CALCIUM CARBONATE	VTYYLEPIZMXCLO-UHFFFAOYSA-L
DB06730	GESTODENE	SIGSPDASOTUPFS-XUDSTZEESA-N
DB06735	CLOMIPHENE	GKIRPKYJQBWNGO-OCEACIFDSA-N
DB06735	CLOMIPHENE CITRATE	GKIRPKYJQBWNGO-OCEACIFDSA-N
DB06736	ACECLOFENAC	MNIPYSSQXLZQLJ-UHFFFAOYSA-N
DB06755	BETA CAROTENE	OENHQHLEOONYIE-JLTXGRSLSA-N
DB06756	BETAINE	KWIUHFFTVRNATP-UHFFFAOYSA-N
DB06764	TETRAHYDROZOLINE	BYJAVTDNIXVSPW-UHFFFAOYSA-N
DB06764	TETRAHYDROZOLINE HYDROCHLORIDE	BYJAVTDNIXVSPW-UHFFFAOYSA-N
DB06766	ALCAFTADINE	MWTBKTRZPHJQLH-UHFFFAOYSA-N
DB06767	AMMONIA N 13	NLXLAEXVIDQMFP-UHFFFAOYSA-N
DB06767	AMMONIUM CHLORIDE	NLXLAEXVIDQMFP-UHFFFAOYSA-N
DB06767	HYDROCHLORIC ACID	NLXLAEXVIDQMFP-UHFFFAOYSA-N
DB06768	AMMONIA N 13	RZOBLYBZQXQGFY-UHFFFAOYSA-N
DB06768	AMMONIUM LACTATE	RZOBLYBZQXQGFY-UHFFFAOYSA-N
DB06769	BENDAMUSTINE	YTKUWDBFDASYHO-UHFFFAOYSA-N
DB06769	BENDAMUSTINE HYDROCHLORIDE	YTKUWDBFDASYHO-UHFFFAOYSA-N
DB06770	BENZYL ALCOHOL	WVDDGKGOMKODPV-UHFFFAOYSA-N
DB06771	BESIFLOXACIN	QFFGVLORLPOAEC-SNVBAGLBSA-N
DB06772	CABAZITAXEL	BMQGVNUXMIRLCK-OAGWZNDDSA-N
DB06774	CAPSAICIN	YKPUWZUDDOIDPM-SOFGYWHQSA-N
DB06775	CARGLUMIC ACID	LCQLHJZYVOQKHU-VKHMYHEASA-N
DB06777	CHENODIOL	RUDATBOHQWOJDD-BSWAIDMHSA-N
DB06777	URSODIOL	RUDATBOHQWOJDD-BSWAIDMHSA-N
DB06778	COPPER	ARUVKPQLZAKDPS-UHFFFAOYSA-L
DB06778	CUPRIC SULFATE	ARUVKPQLZAKDPS-UHFFFAOYSA-L
DB06778	SULFURIC ACID	ARUVKPQLZAKDPS-UHFFFAOYSA-L
DB06781	DIFLUPREDNATE	WYQPLTPSGFELIB-JTQPXKBDSA-N
DB06782	DIMERCAPROL	WQABCVAJNWAXTE-UHFFFAOYSA-N
DB06784	CITRIC ACID	YEEGWNXDUZONAA-RYDPDVNUSA-K
DB06785	GANIRELIX ACETATE	GJNXBNATEDXMAK-PFLSVRRQSA-N
DB06786	HALCINONIDE	MUQNGPZZQDCDFT-JNQJZLCISA-N
DB06788	ACETIC ACID	BKEMVGVBBDMHKL-VYFXDUNUSA-N
DB06788	HISTRELIN	BKEMVGVBBDMHKL-VYFXDUNUSA-N
DB06788	HISTRELIN ACETATE	BKEMVGVBBDMHKL-VYFXDUNUSA-N
DB06789	HYDROXYPROGESTERONE CAPROATE	DOMWKUIIPQCAJU-LJHIYBGHSA-N
DB06791	LANREOTIDE	PUDHBTGHUJUUFI-UHFFFAOYSA-N
DB06791	LANREOTIDE ACETATE	PUDHBTGHUJUUFI-UHFFFAOYSA-N
DB06793	PROPOXYPHENE	XLMALTXPSGQGBX-PGRDOPGGSA-N
DB06793	PROPOXYPHENE HYDROCHLORIDE	XLMALTXPSGQGBX-PGRDOPGGSA-N
DB06793	PROPOXYPHENE NAPSYLATE	XLMALTXPSGQGBX-PGRDOPGGSA-N
DB06794	LODOXAMIDE	RVGLGHVJXCETIO-UHFFFAOYSA-N
DB06794	LODOXAMIDE TROMETHAMINE	RVGLGHVJXCETIO-UHFFFAOYSA-N
DB06795	MAFENIDE	TYMRLRRVMHJFTF-UHFFFAOYSA-N
DB06795	MAFENIDE ACETATE	TYMRLRRVMHJFTF-UHFFFAOYSA-N
DB06799	METHENAMINE	VKYKSIONXSXAKP-UHFFFAOYSA-N
DB06800	METHYLNALTREXONE	JVLBPIPGETUEET-WIXLDOGYSA-O
DB06800	METHYLNALTREXONE BROMIDE	JVLBPIPGETUEET-WIXLDOGYSA-O
DB06802	NEPAFENAC	QEFAQIPZVLVERP-UHFFFAOYSA-N
DB06804	NONOXYNOL 9	FBWNMEQMRUMQSO-UHFFFAOYSA-N
DB06809	PLERIXAFOR	YIQPUIGJQJDJOS-UHFFFAOYSA-N
DB06811	POLIDOCANOL	ONJQDTZCDSESIW-UHFFFAOYSA-N
DB06813	PRALATREXATE	OGSBUKJUDHAQEA-WMCAAGNKSA-N
DB06817	RALTEGRAVIR	CZFFBEXEKNGXKS-UHFFFAOYSA-N
DB06817	RALTEGRAVIR POTASSIUM	CZFFBEXEKNGXKS-UHFFFAOYSA-N
DB06819	SODIUM PHENYLBUTYRATE	OBKXEAXTFZPCHS-UHFFFAOYSA-N
DB06820	SULCONAZOLE	AFNXATANNDIXLG-UHFFFAOYSA-N
DB06820	SULCONAZOLE NITRATE	AFNXATANNDIXLG-UHFFFAOYSA-N
DB06823	TIOPRONIN	YTGJWQPHMWSCST-UHFFFAOYSA-N
DB06824	TRIENTINE	VILCJCGEZXAXTO-UHFFFAOYSA-N
DB06825	TRIPTORELIN	VXKHXGOKWPXYNA-PGBVPBMZSA-N
DB06825	TRIPTORELIN PAMOATE	VXKHXGOKWPXYNA-PGBVPBMZSA-N
DB06987	ATENOLOL	METKIMKYRPQLGS-GFCCVEGCSA-N
DB07129	MEXILETINE	VLPIATFUUWWMKC-SNVBAGLBSA-N
DB07129	MEXILETINE HYDROCHLORIDE	VLPIATFUUWWMKC-SNVBAGLBSA-N
DB07465	SAXAGLIPTIN	QGJUIPDUBHWZPV-YQBUGCKMSA-N
DB07465	SAXAGLIPTIN HYDROCHLORIDE	QGJUIPDUBHWZPV-YQBUGCKMSA-N
DB07467	INDAPAMIDE	NDDAHWYSQHTHNT-JTQLQIEISA-N
DB07565	CHLORAMPHENICOL SODIUM SUCCINATE	LIRCDOVJWUGTMW-ZWNOBZJWSA-N
DB07701	DONEPEZIL	ADEBPBSSDYVVLD-HXUWFJFHSA-N
DB07701	DONEPEZIL HYDROCHLORIDE	ADEBPBSSDYVVLD-HXUWFJFHSA-N
DB07702	ESTRIOL	PROQIPRRNZUXQM-PNVOZDDCSA-N
DB07705	ECONAZOLE	LEZWWPYKPKIXLL-GOSISDBHSA-N
DB07705	ECONAZOLE NITRATE	LEZWWPYKPKIXLL-GOSISDBHSA-N
DB07768	TESTOSTERONE	MUMGGOZAMZWBJJ-KZYORJDKSA-N
DB08046	CHLORTHALIDONE	JIVPVXMEBJLZRO-AWEZNQCLSA-N
DB08167	METHYLENE BLUE	RBTBFTRPCNLSDE-UHFFFAOYSA-N
DB08439	PARECOXIB	TZRHLKRLEZJVIJ-UHFFFAOYSA-N
DB08439	PARECOXIB SODIUM	TZRHLKRLEZJVIJ-UHFFFAOYSA-N
DB08472	FLUOXETINE	RTHCYVBBDHJXIQ-MRXNPFEDSA-N
DB08496	WARFARIN	PJVWKTKQMONHTI-HNNXBMFYSA-N
DB08496	WARFARIN SODIUM	PJVWKTKQMONHTI-HNNXBMFYSA-N
DB08544	FLUOXETINE	RTHCYVBBDHJXIQ-INIZCTEOSA-N
DB08604	TRICLOSAN	XEFQLINVKFYRCS-UHFFFAOYSA-N
DB08797	SALICYLAMIDE	SKZKKFZAGNVIMN-UHFFFAOYSA-N
DB08799	ANTAZOLINE	REYFJDPCWQRWAA-UHFFFAOYSA-N
DB08799	ANTAZOLINE HYDROCHLORIDE	REYFJDPCWQRWAA-UHFFFAOYSA-N
DB08804	NANDROLONE DECANOATE	JKWKMORAXJQQSR-MOPIKTETSA-N
DB08815	LURASIDONE	PQXKDMSYBGKCJA-CVTJIBDQSA-N
DB08815	LURASIDONE HYDROCHLORIDE	PQXKDMSYBGKCJA-CVTJIBDQSA-N
DB08816	TICAGRELOR	OEKWJQXRCDYSHL-FNOIDJSQSA-N
DB08819	TAFLUPROST	WSNODXPBBALQOF-VEJSHDCNSA-N
DB08820	IVACAFTOR	PURKAOJPTOLRMP-UHFFFAOYSA-N
DB08822	AZILSARTAN KAMEDOXOMIL	QJFSABGVXDWMIW-UHFFFAOYSA-N
DB08823	SPINOSAD	JFLRKDZMHNBDQS-SGSTVUCESA-N
DB08824	IOFLUPANE	HXWLAJVUJSVENX-HFIFKADTSA-N
DB08824	IOFLUPANE I 123	HXWLAJVUJSVENX-HFIFKADTSA-N
DB08826	DEFERIPRONE	TZXKOCQBRNJULO-UHFFFAOYSA-N
DB08827	LOMITAPIDE	MBBCVAKAJPKAKM-UHFFFAOYSA-N
DB08827	LOMITAPIDE MESYLATE	MBBCVAKAJPKAKM-UHFFFAOYSA-N
DB08828	VISMODEGIB	BPQMGSKTAYIVFO-UHFFFAOYSA-N
DB08842	ACETYLCARNITINE	RDHQFKQIGNGIED-MRVPVSSYSA-N
DB08858	AMMONIA N 13	RUGJYCHQQOPHCW-UHFFFAOYSA-L
